0.25,-0.887505020222786,-1.47849753946923,-2.16951582910087,-2.63779549255408,-0.887505029196039,8.82080964624527e-06,1
0.252,-0.887462952175941,-1.47840084720838,-2.1690795938657,-2.63832850990255,-0.887462961293972,8.96312790646187e-06,1
0.254,-0.887420549853711,-1.47830369187488,-2.16863974491587,-2.63886560476321,-0.887420559117681,9.10658686289306e-06,1
0.256,-0.887377813302828,-1.47820608066848,-2.1681962793165,-2.63940677287133,-0.887377822713896,9.25118659259945e-06,1
0.258,-0.88733474257009,-1.47810802083753,-2.16774919411026,-2.63995200993604,-0.887334752129418,9.39692717427644e-06,1
0.26,-0.887291337702365,-1.47800951967881,-2.1672984863174,-2.64050131164049,-0.887291347411112,9.54380868827464e-06,1
0.262,-0.887247598746573,-1.47791058453726,-2.16684415293577,-2.64105467364204,-0.887247608605901,9.69183121663456e-06,1
0.264,-0.887203525749686,-1.47781122280591,-2.16638619094082,-2.64161209157241,-0.887203535760756,9.84099484310451e-06,1
0.266,-0.887159118758717,-1.47771144192559,-2.1659245972856,-2.64217356103785,-0.887159128922689,9.99129965316922e-06,1
0.268,-0.887114377820715,-1.47761124938478,-2.1654593689008,-2.64273907761937,-0.88711438813875,1.01427457340741e-05,1
0.27,-0.887069302982755,-1.47751065271944,-2.16499050269475,-2.6433086368729,-0.887069313456015,1.02953331748518e-05,1
0.272,-0.887023894291931,-1.47740965951275,-2.1645179955534,-2.64388223432943,-0.887023904921577,1.04490620663486e-05,1
0.274,-0.886978151795353,-1.47730827739497,-2.16404184434038,-2.64445986549526,-0.886978162582545,1.06039325012497e-05,1
0.276,-0.886932075540129,-1.47720651404323,-2.163562045897,-2.64504152585215,-0.88693208648603,1.07599445741108e-05,1
0.278,-0.88688566557337,-1.47710437718133,-2.16307859704224,-2.6456272108575,-0.88688567667914,1.09170983813754e-05,1
0.28,-0.88683892194217,-1.47700187457957,-2.16259149457276,-2.64621691594452,-0.886838933208972,1.10753940214159e-05,1
0.282,-0.886791844693608,-1.47689901405447,-2.16210073526294,-2.6468106365225,-0.886791856122602,1.12348315945458e-05,1
0.284,-0.886744433874733,-1.4767958034687,-2.16160631586486,-2.64740836797689,-0.886744445467082,1.13954112030596e-05,1
0.286,-0.88669668953256,-1.47669225073076,-2.16110823310833,-2.64801010566955,-0.886696701289426,1.15571329512559e-05,1
0.288,-0.886648611714062,-1.47658836379487,-2.16060648370089,-2.64861584493894,-0.886648623636606,1.17199969454624e-05,1
0.29,-0.886600200466158,-1.47648415066069,-2.16010106432781,-2.6492255811003,-0.886600212555543,1.18840032940688e-05,1
0.292,-0.886551455835709,-1.47637961937321,-2.15959197165212,-2.64983930944583,-0.886551468093097,1.20491521075557e-05,1
0.294,-0.886502377869508,-1.47627477802245,-2.1590792023146,-2.6504570252449,-0.886502390296061,1.22154434985204e-05,1
0.296,-0.886452966614269,-1.47616963474334,-2.15856275293381,-2.65107872374424,-0.886452979211151,1.23828775817148e-05,1
0.298,-0.886403222116626,-1.47606419771548,-2.15804262010607,-2.65170440016815,-0.886403234884998,1.25514544740573e-05,1
0.3,-0.886353144423116,-1.47595847516292,-2.15751880040547,-2.65233404971866,-0.886353157364141,1.27211742946779e-05,1
0.302,-0.886302733580176,-1.47585247535401,-2.15699129038392,-2.65296766757575,-0.886302746695016,1.2892037164946e-05,1
0.304,-0.886251989634131,-1.47574620660113,-2.15646008657111,-2.65360524889756,-0.88625200292395,1.30640432084959e-05,1
0.306,-0.886200912631188,-1.47563967726052,-2.15592518547453,-2.65424678882056,-0.886200926097149,1.32371925512597e-05,1
0.308,-0.886149502617425,-1.47553289573208,-2.15538658357947,-2.65489228245977,-0.886149516260691,1.34114853215011e-05,1
0.31,-0.886097759638785,-1.47542587045915,-2.15484427734906,-2.65554172490894,-0.886097773460519,1.35869216498385e-05,1
0.312,-0.886045683741063,-1.47531860992833,-2.15429826322424,-2.65619511124077,-0.886045697742429,1.37635016692847e-05,1
0.314,-0.8859932749699,-1.4752111226692,-2.15374853762376,-2.65685243650713,-0.885993289152061,1.39412255152753e-05,1
0.316,-0.885940533370775,-1.47510341725421,-2.15319509694422,-2.65751369573922,-0.885940547734895,1.41200933256973e-05,1
0.318,-0.885887458988991,-1.47499550229839,-2.15263793756005,-2.65817888394778,-0.885887473536234,1.43001052409292e-05,1
0.32,-0.885834051869671,-1.4748873864592,-2.15207705582352,-2.65884799612332,-0.885834066601201,1.44812614038661e-05,1
0.322,-0.885780312057746,-1.47477907843627,-2.15151244806474,-2.65952102723635,-0.885780326974727,1.46635619599532e-05,1
